Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,41,"China, mainland",5510,Production,515,Apples,2012,2012,tonnes,38491000,,Official data
QC,Crops,41,"China, mainland",5510,Production,515,Apples,2013,2013,tonnes,39682616,,Official data
QC,Crops,41,"China, mainland",5510,Production,515,Apples,2014,2014,tonnes,40923200,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1973,1973,ha,300,F,FAO estimate
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1974,1974,ha,400,F,FAO estimate
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1975,1975,ha,400,F,FAO estimate
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1976,1976,ha,500,F,FAO estimate
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1977,1977,ha,1000,F,FAO estimate
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1978,1978,ha,1198,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1979,1979,ha,1394,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1980,1980,ha,1521,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1981,1981,ha,1412,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1982,1982,ha,1417,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1983,1983,ha,1672,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1984,1984,ha,1840,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1985,1985,ha,1855,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1986,1986,ha,1839,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1987,1987,ha,1870,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1988,1988,ha,2461,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1989,1989,ha,2438,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1990,1990,ha,2420,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1991,1991,ha,2423,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1992,1992,ha,2423,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1993,1993,ha,981,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1994,1994,ha,1070,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1995,1995,ha,1023,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1996,1996,ha,1033,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1997,1997,ha,978,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1998,1998,ha,927,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,1999,1999,ha,768,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2000,2000,ha,749,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2001,2001,ha,772,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2002,2002,ha,771,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2003,2003,ha,629,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2004,2004,ha,621,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2005,2005,ha,608,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2006,2006,ha,608,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2007,2007,ha,568,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2008,2008,ha,466,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2009,2009,ha,436,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2010,2010,ha,231,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2011,2011,ha,175,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2012,2012,ha,169,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2013,2013,ha,175,,Official data
QC,Crops,214,"China, Taiwan Province of",5312,Area harvested,515,Apples,2014,2014,ha,174,,Official data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1973,1973,hg/ha,122700,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1974,1974,hg/ha,109350,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1975,1975,hg/ha,92950,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1976,1976,hg/ha,118160,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1977,1977,hg/ha,108960,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1978,1978,hg/ha,146436,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1979,1979,hg/ha,156585,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1980,1980,hg/ha,130809,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1981,1981,hg/ha,105765,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1982,1982,hg/ha,77939,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1983,1983,hg/ha,71549,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1984,1984,hg/ha,73511,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1985,1985,hg/ha,73795,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1986,1986,hg/ha,85492,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1987,1987,hg/ha,87102,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1988,1988,hg/ha,49330,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1989,1989,hg/ha,73663,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1990,1990,hg/ha,52095,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1991,1991,hg/ha,69703,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1992,1992,hg/ha,52101,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1993,1993,hg/ha,82854,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1994,1994,hg/ha,79150,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1995,1995,hg/ha,92688,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1996,1996,hg/ha,79874,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1997,1997,hg/ha,93865,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1998,1998,hg/ha,105512,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,1999,1999,hg/ha,106849,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2000,2000,hg/ha,77904,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2001,2001,hg/ha,100557,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2002,2002,hg/ha,125162,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2003,2003,hg/ha,53816,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2004,2004,hg/ha,104573,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2005,2005,hg/ha,95411,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2006,2006,hg/ha,97533,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2007,2007,hg/ha,104806,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2008,2008,hg/ha,89335,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2009,2009,hg/ha,83601,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2010,2010,hg/ha,94632,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2011,2011,hg/ha,95257,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2012,2012,hg/ha,89882,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2013,2013,hg/ha,73829,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5419,Yield,515,Apples,2014,2014,hg/ha,86609,Fc,Calculated data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1973,1973,tonnes,3681,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1974,1974,tonnes,4374,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1975,1975,tonnes,3718,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1976,1976,tonnes,5908,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1977,1977,tonnes,10896,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1978,1978,tonnes,17543,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1979,1979,tonnes,21828,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1980,1980,tonnes,19896,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1981,1981,tonnes,14934,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1982,1982,tonnes,11044,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1983,1983,tonnes,11963,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1984,1984,tonnes,13526,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1985,1985,tonnes,13689,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1986,1986,tonnes,15722,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1987,1987,tonnes,16288,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1988,1988,tonnes,12140,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1989,1989,tonnes,17959,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1990,1990,tonnes,12607,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1991,1991,tonnes,16889,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1992,1992,tonnes,12624,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1993,1993,tonnes,8128,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1994,1994,tonnes,8469,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1995,1995,tonnes,9482,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1996,1996,tonnes,8251,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1997,1997,tonnes,9180,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1998,1998,tonnes,9781,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,1999,1999,tonnes,8206,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2000,2000,tonnes,5835,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2001,2001,tonnes,7763,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2002,2002,tonnes,9650,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2003,2003,tonnes,3385,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2004,2004,tonnes,6494,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2005,2005,tonnes,5801,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2006,2006,tonnes,5930,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2007,2007,tonnes,5953,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2008,2008,tonnes,4163,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2009,2009,tonnes,3645,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2010,2010,tonnes,2186,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2011,2011,tonnes,1667,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2012,2012,tonnes,1519,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2013,2013,tonnes,1292,,Official data
QC,Crops,214,"China, Taiwan Province of",5510,Production,515,Apples,2014,2014,tonnes,1507,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1961,1961,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1962,1962,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1963,1963,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1964,1964,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1965,1965,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1966,1966,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1967,1967,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1968,1968,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1969,1969,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1970,1970,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1971,1971,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1972,1972,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1973,1973,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1974,1974,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1975,1975,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1976,1976,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1977,1977,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1978,1978,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1979,1979,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1980,1980,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1981,1981,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1982,1982,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1983,1983,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1984,1984,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1985,1985,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1986,1986,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1987,1987,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1988,1988,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1989,1989,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1990,1990,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1991,1991,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1992,1992,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1993,1993,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1994,1994,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1995,1995,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1996,1996,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1997,1997,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1998,1998,ha,,M,Data not available
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,1999,1999,ha,750,F,FAO estimate
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2000,2000,ha,753,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2001,2001,ha,788,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2002,2002,ha,478,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2003,2003,ha,470,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2004,2004,ha,450,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2005,2005,ha,413,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2006,2006,ha,424,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2007,2007,ha,306,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2008,2008,ha,87,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2009,2009,ha,153,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2010,2010,ha,156,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2011,2011,ha,121,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2012,2012,ha,226,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2013,2013,ha,246,,Official data
QC,Crops,44,Colombia,5312,Area harvested,515,Apples,2014,2014,ha,200,,Official data
QC,Crops,44,Colombia,5419,Yield,515,Apples,1999,1999,hg/ha,90000,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2000,2000,hg/ha,89880,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2001,2001,hg/ha,96129,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2002,2002,hg/ha,111444,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2003,2003,hg/ha,110426,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2004,2004,hg/ha,105911,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2005,2005,hg/ha,107385,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2006,2006,hg/ha,106557,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2007,2007,hg/ha,94477,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2008,2008,hg/ha,120690,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2009,2009,hg/ha,87582,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2010,2010,hg/ha,105000,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2011,2011,hg/ha,100744,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2012,2012,hg/ha,97127,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2013,2013,hg/ha,103495,Fc,Calculated data
QC,Crops,44,Colombia,5419,Yield,515,Apples,2014,2014,hg/ha,112568,Fc,Calculated data
QC,Crops,44,Colombia,5510,Production,515,Apples,1961,1961,tonnes,,M,Data not available
